"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT05","WT08","WT10"
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-08-02","2.68",," 1226","0.00",,"90","64",,"  280","  340","8.1","12.1",,,,,"    1",
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-08-03","3.36",," 1103","0.00",,"85","66",,"  330","  220","12.1","19.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-08-04","4.92",," 1804","0.00",,"81","61",,"  230","  260","12.1","19.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-08-05","4.70",," 1044","0.00",,"75","58",,"   30","  210","10.1","18.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-08-06","3.58",," 1107","0.00",,"79","62",,"  330","  220","8.9","16.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-08-07","3.80",," 1410","0.00",,"84","61",,"  300","  310","10.1","15.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-08-08","6.49",," 1151","0.00",,"80","63",,"  160","  180","15.0","19.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-08-09","4.70",," 0914","0.00",,"84","60",,"  310","  240","12.1","17.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-08-10","4.03",," 1907","0.00",,"85","65",,"  330","  290","12.1","14.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-08-11","2.91",," 1400","0.00",,"87","65",,"  300","  300","12.1","17.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-08-12","3.36",," 1545","0.04",,"85","66",,"  170","  280","15.0","17.0",,,"    1",,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-08-13","4.70",," 0302","0.00",,"85","63",,"  150","  250","10.1","17.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-08-14","9.40",," 1830","0.82",,"68","62",,"  160","  190","16.1","29.1",,,"    1",,"    1",
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-08-15","4.92",," 0439","0.00",,"72","61",,"  170","  200","14.1","18.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-08-16","3.80",," 1416","0.00",,"78","59",,"  300","  270","13.0","18.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-08-17","3.58",," 1451","0.00",,"81","60",,"  310","  310","13.0","18.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-08-18","3.80",," 1343","0.00",,"84","63",,"  300","  300","13.0","19.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-08-19","3.13",," 1803","0.00",,"92","64",,"  290","  270","8.9","18.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-08-20","6.93",," 0647","0.00",,"75","61",,"  180","  160","14.1","21.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-08-21","4.70",," 0120","0.00",,"75","61",,"  160","  220","12.1","19.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-08-22","2.46",," 1616","0.00",,"79","57",,"  320","  330","10.1","16.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-08-23","1.57",," 1706","0.00",,"82","57",,"  320","  340","8.1","10.1",,,,,"    1",
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-08-24","4.25",," 0926","0.00",,"77","56",,"  310","  250","10.1","17.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-08-25","3.58",," 1504","0.00",,"78","58",,"  320","  320","13.0","19.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-08-26","2.01",," 1236","0.00",,"84","58",,"  300","  320","8.1","12.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-08-27","4.03",," 1806","0.00",,"87","61",,"  140","  220","8.9","21.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-08-28","4.25",," 0304","0.01",,"76","63",,"  140","  220","14.1","23.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-08-29","10.51",," 1201","0.22",,"75","52",,"  170","  170","31.1","40.9","    1",,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-08-30","9.17",," 1305","0.27",,"72","59",,"  190","  200","17.0","23.0","    1",,,,"    1",
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-08-31","10.29",," 0649","0.05",,"68","64",,"  170","  180","18.1","25.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-09-01","9.84",," 0527","0.18",,"68","60",,"  160","  160","21.9","29.1",,,,,"    1",
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-09-02","5.59",," 0352","0.01",,"70","55",,"  160","  140","16.1","23.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-09-03","4.47",," 1744","0.00",,"69","54",,"  180","   40","14.1","28.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-09-04","2.46",," 1126","0.00",,"66","54",,"  320","  320","8.9","15.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-09-05","6.49",," 1655","0.06",,"69","49",,"   60","   40","14.1","21.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-09-06","2.91",," 0646","0.19",,"63","56",,"  140","  150","12.1","14.1","    1",,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-09-07","2.24",," 1621","0.00",,"74","59",,"  340","  250","10.1","18.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-09-08","5.37",," 0550","0.00",,"76","59",,"  150","  150","14.1","16.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-09-09","2.46",," 0817","0.00",,"78","59",,"  300","   40","8.9","18.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-09-10","3.80",," 1454","0.01",,"76","60",,"  300","  300","13.0","16.1","    1",,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-09-11","3.13",," 1318","0.00",,"82","61",,"  320","  340","12.1","16.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-09-12","2.91",," 1428","0.00",,"81","61",,"  320","  320","12.1","19.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-09-13","5.14",," 1118","0.03",,"72","58",,"  330","  220","12.1","17.0","    1",,,,"    1",
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-09-14","6.49",," 1814","0.00",,"65","52",,"  170","  260","12.1","21.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-09-15","5.82",," 1349","0.00",,"66","52",,"  160","  220","13.0","21.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-09-16","3.58",," 1546","0.05",,"70","50",,"  160","  240","10.1","16.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-09-17","3.80",," 1519","0.57",,"68","58",,"  200","  360","13.0","19.9",,,,,"    1",
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-09-18","4.92",," 1427","0.01",,"70","56",,"  180","  220","12.1","18.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-09-19","8.50",," 1337","0.00",,"74","60",,"  160","  190","19.9","25.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-09-20","11.41",," 1126","0.09",,"76","57",,"  190","  210","21.9","30.0","    1",,,,"    1",
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-09-21","2.01",," 1313","0.00",,"67","55",,"  300","  320","12.1","18.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-09-22","2.24",," 1124","0.00",,"68","47",,"  310","  270","10.1","18.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-09-23","3.80",," 1745","0.00",,"71","48",,"  190","  100","10.1","23.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-09-24","4.70",," 0830","0.00",,"76","53",,"  180","   50","12.1","21.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-09-25","3.36",," 0030","0.03",,"63","58",,"  300","  310","10.1","15.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-09-26","2.68",," 1408","0.00",,"65","54",,"  310","  310","10.1","17.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-09-27","3.36",," 1526","0.00",,"65","46",,"  320","  330","13.0","21.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-09-28","4.25",," 1535","0.00",,"69","53",,"  320","  310","12.1","16.1",,,,,"    1",
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-09-29","2.01",," 1604","0.00",,"73","52",,"  300","  310","8.1","12.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-09-30","2.24",," 1759","0.00",,"68","52",,"  140","  260","8.1","18.1","    1",,,,"    1",
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-10-01","2.24",," 1401","0.01",,"70","51",,"  290","  320","10.1","12.1","    1","    1",,,"    1",
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-10-02","4.47",," 1104","0.01",,"62","52",,"  140","  140","13.0","16.1","    1",,,,"    1",
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-10-03","5.14",," 0257","0.00",,"68","56",,"  310","  340","13.0","21.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-10-04","2.91",," 1356","0.00",,"72","53",,"  300","  290","12.1","16.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-10-05","1.79",," 1636","0.00",,"73","51",,"  300","  290","8.9","14.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-10-06","6.26",," 1259","0.01",,"67","53",,"  160","  180","14.1","23.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-10-07","4.92",," 1559","0.38",,"62","59",,"  150","  200","12.1","18.1","    1",,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-10-08","0.89",," 1516","0.00",,"71","58",,"  140","  240","8.1","17.0","    1",,,,"    1",
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-10-09","4.70",," 1436","0.01",,"70","55",,"  170","  210","12.1","21.0","    1","    1",,,"    1",
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-10-10","8.95",," 1421","0.77",,"72","59",,"  200","  190","23.0","36.0","    1",,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-10-11","3.36",," 1418","0.00",,"67","52",,"  180","   80","10.1","15.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-10-12","5.82",," 0945","0.36",,"68","53",,"  150","  200","14.1","21.0","    1",,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-10-13","3.13",," 0429","0.05",,"63","52",,"  320","  330","12.1","15.0","    1",,,,"    1",
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-10-14","3.80",," 1506","0.00",,"63","53",,"  310","  310","8.9","15.0",,,,,"    1",
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-10-15","2.91",," 1521","0.00",,"68","52",,"  330","  320","8.9","13.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-10-16","1.79",," 1903","0.01",,"70","49",,"  140","  250","8.1","14.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-10-17","2.24",," 1428","0.04",,"68","57",,"  190","  240","8.9","16.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-10-18","2.91",," 2224","0.16",,"62","59",,"  160","  240","8.1","14.1","    1",,,,"    1",
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-10-19","4.47",," 1041","0.00",,"67","57",,"  170","  170","12.1","17.0","    1",,,,"    1",
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-10-20","2.91",," 0636","0.00",,"65","51",,"  320","  250","12.1","15.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-10-21","2.46",," 1747","0.00",,"65","49",,"  250","  270","8.9","14.1","    1",,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-10-22","2.24",," 1515","0.01",,"62","47",,"  320","  330","8.9","15.0","    1",,,,"    1",
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-10-23","2.46",," 1407","0.00",,"59","46",,"   50","  360","8.1","12.1","    1",,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-10-24","2.91",," 2350","0.01",,"60","51",,"  200","  210","12.1","14.1","    1",,,,"    1",
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-10-25","3.80",," 2213","0.35",,"66","48",,"  170","  200","21.0","32.0","    1",,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-10-26","9.40",," 0218","0.09",,"58","53",,"  130","  150","17.0","23.0","    1",,,,"    1",
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-10-27","1.57",," 1123","0.01",,"60","48",,"  300","  340","12.1","28.0","    1",,,,"    1",
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-10-28","5.14",," 1603","0.10",,"59","54",,"  160","  200","15.0","25.1","    1",,,,"    1",
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-10-29","8.05",," 1616","0.02",,"62","57",,"  170","  180","15.0","21.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-10-30","10.51",," 1044","0.56",,"67","55",,"  190","  220","21.9","32.0","    1",,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-10-31","14.32",," 0948","0.83",,"63","54",,"  170","  170","23.9","35.1","    1",,,,"    1",
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-11-01","12.30",," 1821","0.47",,"57","51",,"  170","  160","23.0","32.0","    1",,,,"    1",
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-11-02","2.01",," 0042","0.07",,"56","44",,"  160","  160","12.1","15.0","    1",,,,"    1",
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-11-03","2.91",," 1138","0.07",,"54","41",,"  350","  360","12.1","14.1","    1",,,,"    1",
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-11-04","4.92",," 1225","0.00",,"54","37",,"  150","  190","10.1","13.0","    1",,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-11-05","3.58",," 1219","0.01",,"55","48",,"  140","  260","12.1","16.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-11-06","5.82",," 1638","0.01",,"63","50",,"  170","  220","13.0","19.9","    1",,,,"    1",
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-11-07","4.70",," 1822","0.49",,"57","52",,"  200","  210","14.1","21.0","    1",,,,"    1",
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-11-08","3.58",," 2035","0.38",,"56","49",,"   50","  170","12.1","15.0","    1",,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-11-09","2.01",," 1428","0.16",,"52","43",,"   10","  300","8.1","12.1","    1",,,,"    1",
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-11-10","8.72",," 2213","0.07",,"54","38",,"  170","  160","19.9","28.0","    1","    1",,,"    1",
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-11-11","5.82",," 0048","0.04",,"55","43",,"  190","  190","21.9","31.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-11-12","10.07",," 1253","0.24",,"55","43",,"  160","  150","25.9","36.0","    1",,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-11-13","12.75",," 0653","1.31",,"60","52",,"  170","  170","25.9","38.0","    1",,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-11-14","3.13",," 1856","1.66",,"52","46",,"  340","   10","8.9","15.0","    1",,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-11-15","4.25",," 0604","0.73",,"50","38",,"  150","  320","13.0","21.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-11-16","7.61",," 1416","0.09",,"52","35",,"  160","  180","18.1","25.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-11-17","12.08",," 1139","0.74",,"61","43",,"  190","  190","28.0","42.9","    1",,,,"    1",
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-11-18","5.37",," 1313","0.05",,"51","39",,"  190","  220","10.1","18.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-11-19","3.58",," 1442","0.08",,"51","37",,"  330","  320","14.1","21.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-11-20","2.24",," 1118","0.00",,"51","35",,"   40","   50","10.1","14.1","    1",,,,"    1",
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-11-21","2.68",," 1531","0.00",,"52","34",,"  310","  330","8.9","13.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-11-22","1.57",," 1347","0.00",,"50","33",,"  280","  280","8.1","10.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-11-23","4.70",," 1634","0.12",,"47","33",,"  130","  230","8.9","14.1","    1",,,,"    1",
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-11-24","7.16",," 1434","0.21",,"48","41",,"  330","  310","21.0","33.1","    1",,,,"    1",
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-11-25","3.58",," 1406","0.00",,"49","34",,"  360","  340","8.9","15.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-11-26","2.24",," 1212","0.00",,"52","29",,"  310","  330","8.1","13.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-11-27","1.34",," 1335","0.00",,"50","28",,"  300","  300","8.1","10.1","    1",,,,"    1",
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-11-28","1.12",," 1518","0.00",,"46","25",,"  150","  220","6.9","16.1","    1",,,,"    1",
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-11-29","1.79",," 1141","0.00",,"39","28",,"  150","  250","8.1","13.0","    1","    1",,,"    1",
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-11-30","2.68",," 1450","0.01",,"44","29",,"  150","  170","10.1","13.0","    1","    1",,,"    1",
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-12-01","4.92",," 1415","0.39",,"53","40",,"  130","  130","14.1","17.0","    1",,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-12-02","6.93",," 2244","0.07",,"54","42",,"  120","  130","17.0","23.9","    1",,,,"    1",
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-12-03","8.95",," 0745","0.51",,"60","49",,"  130","  130","17.0","23.9","    1",,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-12-04","8.72",," 1458","0.12",,"53","45",,"  190","   80","15.0","23.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-12-05","4.47",," 0708","0.81",,"63","44",,"  130","  190","10.1","16.1","    1",,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-12-06","10.51",," 1411","0.55",,"59","46",,"  170","  170","21.0","25.9","    1",,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-12-07","5.37",," 0132","1.07",,"56","50",,"  160","  160","18.1","25.1","    1",,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-12-08","11.41",," 0932","1.51",,"63","52",,"  170","  160","25.1","36.9","    1",,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-12-09","9.17",," 0301","0.55",,"58","46",,"  170","  220","23.0","38.9","    1",,"    1",,"    1",
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-12-10","12.53",," 1820","0.63",,"56","44",,"  150","  170","19.9","25.1","    1",,"    1",,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-12-11","1.34",," 1344","0.01",,"53","42",,"  320","  310","8.9","13.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-12-12","10.29",," 1917","0.56",,"51","44",,"  190","  190","28.0","40.9","    1",,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-12-13","12.08",," 0036","0.11",,"50","45",,"  160","  170","28.0","46.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-12-14","2.46",," 1436","0.00",,"50","34",,"  350","  250","8.9","14.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-12-15","6.49",," 1221","0.02",,"47","33",,"  150","  200","12.1","17.0","    1","    1",,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-12-16","2.01",," 0240","0.13",,"46","37",,"  310","  330","8.9","12.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-12-17","7.61",," 0736","0.82",,"47","39",,"  130","  110","19.9","29.1",,,,,"    1",
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-12-18","9.62",," 1219","0.54",,"51","42",,"  170","  190","19.9","25.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-12-19","8.95",," 1646","0.01",,"50","39",,"  170","  170","15.0","21.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-12-20","11.41",," 0824","0.19",,"49","43",,"  160","  180","21.9","31.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-12-21","6.49",," 0019","0.83",,"45","39",,"  140","  160","14.1","19.9","    1",,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-12-22","8.95",," 2229","0.12",,"47","34",,"  170","  160","21.9","30.0","    1",,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-12-23","11.86",," 1627","0.09",,"43","39",,"  170","   90","21.9","36.0","    1",,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-12-24","5.59",," 0140","0.11",,"44","38",,"  160","  200","16.1","23.0","    1",,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-12-25","3.80",," 1623","0.05",,"41","36",,"  140","  180","8.1","14.1","    1",,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-12-26","3.80",," 2338","0.00",,"41","34",,"  120","  120","14.1","17.0","    1",,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-12-27","2.91",," 1111","0.32",,"42","37",,"  170","  170","10.1","13.0","    1",,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-12-28","1.12",," 0137","0.03",,"43","37",,"  130","  130","8.1","10.1","    1",,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-12-29","2.68",," 1257","0.00",,"46","32",,"  330","  330","12.1","12.1","    1",,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-12-30","2.01",," 1603","0.00",,"44","27",,"   20","   30","6.9","12.1","    1",,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2015-12-31","1.57",," 1854","0.00",,"43","24",,"  150","  160","6.9","12.1","    1",,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2016-01-01","0.89",," 1515","0.00",,"45","23",,"  320","  330","6.0","8.1","    1",,,,"    1",
"USW00024234","SEATTLE BOEING FIELD, WA US","2016-01-02","2.68",," 2357","0.00",,"44","22",,"   90","  110","8.1","16.1","    1",,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2016-01-03","2.46",," 1244","0.01",,"41","27",,"  130","  130","17.0","21.0","    1",,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2016-01-04","1.34",," 1509","0.07",,"40","37",,"  330","  350","8.1","10.1","    1",,,,"    1",
